[0.000000] (-) TimerEvent: {}
[0.000396] (simulation) JobQueued: {'identifier': 'simulation', 'dependencies': OrderedDict()}
[0.048181] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/new_map/meshes/road_texture3.png\n'}
[0.048205] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/new_map/model.config\n'}
[0.048230] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_parkyasak\n'}
[0.048254] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_parkyasak/model.sdf\n'}
[0.048277] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_parkyasak/meshes\n'}
[0.048300] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_parkyasak/meshes/model.dae\n'}
[0.048322] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_parkyasak/meshes/parkyasak.png\n'}
[0.048346] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_parkyasak/model.config\n'}
[0.048369] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/tunnel\n'}
[0.048392] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/tunnel/model.sdf\n'}
[0.048414] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/tunnel/meshes\n'}
[0.048436] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/tunnel/meshes/model.dae\n'}
[0.048459] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/tunnel/model.config\n'}
[0.048482] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/dolly\n'}
[0.048505] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/dolly/meshes\n'}
[0.048527] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/dolly/meshes/Lowpolyhuman.dae\n'}
[0.048550] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ikiyon\n'}
[0.048572] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ikiyon/model.sdf\n'}
[0.048595] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ikiyon/meshes\n'}
[0.048618] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ikiyon/meshes/ikiyon.png\n'}
[0.048640] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ikiyon/meshes/model.dae\n'}
[0.048662] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ikiyon/model.config\n'}
[0.048703] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sag\n'}
[0.048727] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sag/model.sdf\n'}
[0.048750] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sag/meshes\n'}
[0.048773] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sag/meshes/sag.png\n'}
[0.048833] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sag/meshes/model.dae\n'}
[0.048894] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sag/model.config\n'}
[0.048920] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_yaya\n'}
[0.048944] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_yaya/model.sdf\n'}
[0.048969] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_yaya/meshes\n'}
[0.048992] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_yaya/meshes/model.dae\n'}
[0.049015] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_yaya/meshes/yaya.png\n'}
[0.049037] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_yaya/model.config\n'}
[0.049111] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/kazi_calismasi\n'}
[0.049137] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/kazi_calismasi/model.sdf\n'}
[0.049207] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/kazi_calismasi/meshes\n'}
[0.049231] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/kazi_calismasi/meshes/kazi_calismasi.dae\n'}
[0.049254] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/kazi_calismasi/meshes/kazicalismasi.jpeg\n'}
[0.049277] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/kazi_calismasi/model.config\n'}
[0.049300] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_donel\n'}
[0.049322] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_donel/model.sdf\n'}
[0.049345] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_donel/meshes\n'}
[0.049367] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_donel/meshes/model.dae\n'}
[0.049389] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_donel/meshes/donel.png\n'}
[0.049410] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_donel/model.config\n'}
[0.049433] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/road\n'}
[0.049456] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/road/model.sdf\n'}
[0.049478] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/road/meshes\n'}
[0.049501] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/road/meshes/road_full0.dae\n'}
[0.049524] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/road/model.config\n'}
[0.049547] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_parkyapilmaz\n'}
[0.049571] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_parkyapilmaz/model.sdf\n'}
[0.049594] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_parkyapilmaz/meshes\n'}
[0.049617] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_parkyapilmaz/meshes/parkyapilmaz.png\n'}
[0.049642] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_parkyapilmaz/meshes/model.dae\n'}
[0.049665] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_parkyapilmaz/model.config\n'}
[0.049686] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/obstacle_red\n'}
[0.049708] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/obstacle_red/model.sdf\n'}
[0.049730] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/obstacle_red/meshes\n'}
[0.049753] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/obstacle_red/meshes/model.dae\n'}
[0.049776] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/obstacle_red/model.config\n'}
[0.049800] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sol\n'}
[0.049823] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sol/model.sdf\n'}
[0.049845] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sol/meshes\n'}
[0.049868] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sol/meshes/sol.png\n'}
[0.049889] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sol/meshes/model.dae\n'}
[0.049912] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sol/model.config\n'}
[0.049934] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/traffic_light_green\n'}
[0.049957] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/traffic_light_green/model.sdf\n'}
[0.049979] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/traffic_light_green/meshes\n'}
[0.050002] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/traffic_light_green/meshes/model.dae\n'}
[0.050024] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/traffic_light_green/model.config\n'}
[0.050046] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sagamecburi\n'}
[0.050070] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sagamecburi/model.sdf\n'}
[0.050092] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sagamecburi/meshes\n'}
[0.050114] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sagamecburi/meshes/model.dae\n'}
[0.050136] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sagamecburi/meshes/sagamecburi.png\n'}
[0.050160] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sagamecburi/model.config\n'}
[0.050188] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_soladonulmez\n'}
[0.050211] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_soladonulmez/model.sdf\n'}
[0.050234] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_soladonulmez/meshes\n'}
[0.050256] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_soladonulmez/meshes/soladonulmez.png\n'}
[0.050278] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_soladonulmez/meshes/model.dae\n'}
[0.050301] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_soladonulmez/model.config\n'}
[0.050324] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_engelli\n'}
[0.050346] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_engelli/model.sdf\n'}
[0.050370] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_engelli/meshes\n'}
[0.050392] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_engelli/meshes/engelli.png\n'}
[0.050415] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_engelli/meshes/model.dae\n'}
[0.050437] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_engelli/model.config\n'}
[0.050460] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_solamecburi\n'}
[0.050482] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_solamecburi/model.sdf\n'}
[0.050505] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_solamecburi/meshes\n'}
[0.050528] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_solamecburi/meshes/model.dae\n'}
[0.050550] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_solamecburi/meshes/solamecburi.png\n'}
[0.050575] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_solamecburi/model.config\n'}
[0.050597] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_girisyok\n'}
[0.050619] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_girisyok/model.sdf\n'}
[0.050641] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_girisyok/meshes\n'}
[0.050664] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_girisyok/meshes/girisyok.png\n'}
[0.050703] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_girisyok/meshes/model.dae\n'}
[0.050727] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_girisyok/model.config\n'}
[0.050752] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/obstacle_white\n'}
[0.050776] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/obstacle_white/model.sdf\n'}
[0.050800] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/obstacle_white/meshes\n'}
[0.050824] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/obstacle_white/meshes/model.dae\n'}
[0.050849] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/obstacle_white/model.config\n'}
[0.050871] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/ament_index/resource_index/package_run_dependencies/simulation\n'}
[0.050893] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/ament_index/resource_index/parent_prefix_path/simulation\n'}
[0.050917] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/environment/ament_prefix_path.sh\n'}
[0.050939] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/environment/ament_prefix_path.dsv\n'}
[0.050962] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/environment/path.sh\n'}
[0.050986] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/environment/path.dsv\n'}
[0.051009] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/local_setup.bash\n'}
[0.051032] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/local_setup.sh\n'}
[0.051056] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/local_setup.zsh\n'}
[0.051079] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/local_setup.dsv\n'}
[0.051103] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/package.dsv\n'}
[0.051126] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/ament_index/resource_index/packages/simulation\n'}
[0.051152] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/cmake/simulationConfig.cmake\n'}
[0.051176] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/cmake/simulationConfig-version.cmake\n'}
[0.051198] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/package.xml\n'}
[0.051383] (simulation) CommandEnded: {'returncode': 0}
[0.061277] (simulation) JobEnded: {'identifier': 'simulation', 'rc': 0}
[0.061579] (-) EventReactorShutdown: {}
